QUOTE_ID,REPORTING_SUBJECT_TYPE,PREMIUM_TOTAL,VEHICLE_FUEL_TYPE,LICENCE_TYPE_ABI,INSURED_PERSON_CLAIM_L3Y_AT_FAULT_NOT_WINDSCREEN_NIL_COST_COUNT,LOADED_AT,HAS_NCD_PROTECTION,INSURED_PERSON_AGE
3577,taxi,3616.97,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2023-09-29 12:03:18,FALSE,43
3578,scooter,158.36,PETROL,DRIVING_LICENCE_KIND_PROVISIONAL_UK_CAR,null,2024-09-23 14:42:47,null,27
3579,taxi,1611.69,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-04-10 12:45:03,FALSE,37
3580,scooter,null,PETROL,DRIVING_LICENCE_KIND_PROVISIONAL_UK_CAR,0,2024-04-28 17:53:33,null,21
3581,taxi,null,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,null,null,null,null
3582,taxi,492.43,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-06-26 12:19:46,FALSE,32
3583,taxi,275.98,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,null,2023-02-09 13:31:17,FALSE,37
3584,taxi,2703.57,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2023-06-10 09:11:46,FALSE,30
3585,taxi,6769.4,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,null,2024-11-07 23:56:01,FALSE,34
3586,scooter,157.27,PETROL,DRIVING_LICENCE_KIND_FULL_UK_CAR,null,2024-07-29 03:16:29,null,24
3587,scooter,220.99,PETROL,DRIVING_LICENCE_KIND_PROVISIONAL_UK_CAR,null,2024-08-20 16:18:02,null,29
3588,bvi,547.13,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2023-10-21 07:38:45,FALSE,32
3589,car,null,PETROL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-02-01 17:05:39,FALSE,32
3590,taxi,1914.85,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,null,2023-02-23 19:21:24,FALSE,34
3591,taxi,320.13,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2023-11-28 09:40:41,FALSE,51
3592,scooter,null,PETROL,DRIVING_LICENCE_KIND_FULL_EU,null,2024-10-19 17:49:21,null,25
3593,taxi,162.93,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-10-07 11:20:29,TRUE,38
3594,car,2110.42,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,null,2024-10-03 15:14:00,FALSE,51
3595,taxi,2417.8,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-09-16 15:15:57,FALSE,41
3596,taxi,3866.25,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2023-09-18 11:53:54,FALSE,35
3597,scooter,172.82,PETROL,DRIVING_LICENCE_KIND_PROVISIONAL_UK_CAR,null,2024-06-24 10:22:30,null,35
3598,scooter,261.99,PETROL,DRIVING_LICENCE_KIND_PROVISIONAL_UK_CAR,null,2024-09-19 11:22:40,null,29
3599,bvi,295.68,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2023-11-05 10:32:01,FALSE,46
3600,taxi,5084.95,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-09-10 10:43:49,FALSE,24
3601,taxi,3893.85,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,null,2022-11-03 22:00:26,FALSE,42
3602,scooter,3066.84,PETROL,DRIVING_LICENCE_KIND_PROVISIONAL_UK_CAR,null,2024-11-16 10:20:30,null,22
3603,taxi,null,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,1,2024-03-15 14:50:14,FALSE,43
3604,bvi,632.44,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,null,2024-11-05 11:45:45,FALSE,59
3605,scooter,147.55,PETROL,DRIVING_LICENCE_KIND_PROVISIONAL_UK_CAR,null,2024-09-30 15:54:06,null,28
3606,car,null,PETROL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-02-29 21:42:11,FALSE,27
3607,scooter,null,PETROL,DRIVING_LICENCE_KIND_PROVISIONAL_UK_CAR,null,2024-09-10 14:44:03,null,27
3608,taxi,1949.49,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-09-12 09:31:25,FALSE,47
3609,taxi,null,PETROL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-04-30 18:55:57,FALSE,34
3610,scooter,null,PETROL,DRIVING_LICENCE_KIND_PROVISIONAL_UK_CAR,null,2024-09-26 16:12:59,null,26
3611,taxi,null,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2023-07-20 13:07:49,FALSE,49
3612,taxi,372.13,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-11-05 13:15:51,FALSE,37
3613,taxi,153.7,PETROL,DRIVING_LICENCE_KIND_FULL_UK_CAR,1,2023-08-15 11:31:52,TRUE,35
3614,scooter,null,PETROL,DRIVING_LICENCE_KIND_FULL_EU,null,2024-10-15 21:29:05,null,25
3615,taxi,3315.91,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,null,2023-02-15 12:58:24,FALSE,32
3616,taxi,153.19,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-09-23 10:27:34,FALSE,37
3617,taxi,476.76,ELECTRICITY,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2023-09-22 10:33:52,FALSE,40
3618,taxi,164.38,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-06-18 16:45:02,FALSE,42
3619,taxi,195.43,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-02-09 14:19:37,FALSE,49
3620,scooter,null,PETROL,DRIVING_LICENCE_KIND_PROVISIONAL_UK_CAR,null,2024-09-18 15:58:53,null,24
3621,bvi,313.07,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-04-02 12:33:25,FALSE,47
3622,taxi,613.1,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,null,2023-03-02 03:15:44,FALSE,21
3623,scooter,995,PETROL,DRIVING_LICENCE_KIND_PROVISIONAL_UK_CAR,null,2024-08-09 08:25:04,null,36
3624,bvi,null,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,null,2024-06-14 18:38:17,FALSE,38
3625,scooter,125.56,PETROL,DRIVING_LICENCE_KIND_PROVISIONAL_UK_CAR,null,2024-10-02 14:27:54,null,28
3626,car,161.89,PETROL,DRIVING_LICENCE_KIND_FULL_UK_CAR,null,2024-06-04 17:37:14,FALSE,46
3627,taxi,1785.76,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2023-10-23 00:01:51,FALSE,41
3628,courier,2415.52,ELECTRICITY,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-04-03 21:51:55,TRUE,33
3629,taxi,3812.58,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2023-10-30 00:22:57,FALSE,53
3630,bvi,329.13,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-02-04 16:18:04,TRUE,45
3631,taxi,1063.82,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,null,2023-01-09 12:41:25,FALSE,44
3632,bvi,578.64,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-03-27 18:28:11,FALSE,31
3633,taxi,274.75,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-04-26 11:20:58,FALSE,46
3634,taxi,6933.28,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-10-14 10:44:18,FALSE,48
3635,taxi,183.93,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,null,2023-02-15 13:12:24,FALSE,25
3636,car,208.44,PETROL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2023-11-22 16:48:36,FALSE,57
3637,taxi,246.77,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-06-04 10:54:49,TRUE,50
3638,bvi,437.73,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-01-17 16:23:15,TRUE,52
3639,taxi,319.37,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-09-15 00:44:04,FALSE,39
3640,bvi,585.85,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,null,2024-10-11 21:56:30,FALSE,28
3641,taxi,1715.78,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-01-10 10:15:47,FALSE,57
3642,scooter,null,PETROL,DRIVING_LICENCE_KIND_PROVISIONAL_UK_CAR,null,2024-08-06 16:55:14,null,33
3643,taxi,1781.28,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2023-05-22 11:28:30,TRUE,36
3644,bvi,329.13,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-02-04 16:18:04,TRUE,45
3645,taxi,282.13,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,null,2023-03-15 19:35:04,FALSE,43
3646,taxi,2555.43,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-08-28 13:37:03,FALSE,34
3647,taxi,286.14,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-08-29 18:04:09,FALSE,27
3648,taxi,255.25,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-07-29 11:01:45,TRUE,53
3649,taxi,4538.05,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-07-08 11:12:05,FALSE,39
3650,taxi,257.52,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-08-15 09:39:49,FALSE,43
3651,taxi,284.87,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-01-25 20:14:34,FALSE,33
3652,scooter,173.61,PETROL,DRIVING_LICENCE_KIND_FULL_UK_CAR,null,2024-09-07 14:44:40,null,28
3653,taxi,4289.53,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-02-06 13:32:28,FALSE,61
3654,scooter,243.57,PETROL,DRIVING_LICENCE_KIND_PROVISIONAL_UK_CAR,null,2024-09-01 22:07:31,null,22
3655,scooter,298.55,PETROL,DRIVING_LICENCE_KIND_PROVISIONAL_UK_CAR,null,2024-09-14 19:58:54,null,23
3656,taxi,1510.87,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2023-11-09 14:34:03,FALSE,39
3657,bvi,761.1,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-03-08 03:55:39,FALSE,25
3658,taxi,null,ELECTRICITY,DRIVING_LICENCE_KIND_FULL_UK_CAR,null,2024-09-14 05:58:19,null,null
3659,taxi,3758.12,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-07-18 18:13:30,FALSE,34
3660,taxi,null,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-05-02 09:25:38,FALSE,35
3661,scooter,null,PETROL,DRIVING_LICENCE_KIND_PROVISIONAL_UK_CAR,null,2024-08-28 11:36:58,null,21
3662,taxi,214.4,ELECTRICITY,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-06-27 15:03:00,FALSE,37
3663,taxi,2105.31,GAS BI-FUEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-08-13 08:22:36,TRUE,50
3664,taxi,null,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-03-29 12:10:26,FALSE,34
3665,scooter,2051.25,PETROL,DRIVING_LICENCE_KIND_FULL_EU,null,2024-06-03 18:41:44,null,35
3666,taxi,281.87,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-10-24 10:26:06,FALSE,44
3667,taxi,null,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,null,null,null,null
3668,scooter,null,PETROL,DRIVING_LICENCE_KIND_PROVISIONAL_UK_CAR,null,null,null,null
3669,taxi,270.21,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-01-05 18:55:31,FALSE,46
3670,taxi,3271.74,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-08-09 08:40:05,FALSE,47
3671,taxi,2665.57,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,1,2023-09-01 11:05:48,FALSE,37
3672,car,215.49,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,null,2024-09-18 16:28:54,FALSE,32
3673,taxi,null,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-07-02 23:37:28,FALSE,21
3674,taxi,null,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-01-12 17:17:52,FALSE,45
3675,taxi,2910.54,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2023-11-01 00:25:03,FALSE,36
3676,scooter,1913.68,PETROL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-05-23 16:03:27,null,25
3677,taxi,null,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-04-22 19:08:35,FALSE,47
3678,taxi,6409.74,ELECTRICITY,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-04-15 09:56:34,FALSE,56
3679,taxi,4098.86,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2023-05-28 10:05:51,FALSE,40
3680,scooter,null,PETROL,DRIVING_LICENCE_KIND_PROVISIONAL_UK_CAR,null,null,null,null
3681,taxi,2639.69,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,null,2024-11-07 12:40:22,TRUE,52
3682,taxi,null,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2023-09-05 08:17:52,FALSE,59
3683,scooter,297.2,PETROL,DRIVING_LICENCE_KIND_PROVISIONAL_UK_CAR,null,2024-07-24 10:17:50,null,23
3684,scooter,null,PETROL,DRIVING_LICENCE_KIND_FULL_EU,null,null,null,null
3685,scooter,285.88,PETROL,DRIVING_LICENCE_KIND_PROVISIONAL_UK_CAR,null,2024-11-08 15:50:09,null,28
3686,taxi,null,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-02-29 14:06:06,FALSE,34
3687,scooter,254.05,PETROL,DRIVING_LICENCE_KIND_PROVISIONAL_UK_CAR,null,2024-11-05 19:01:13,null,34
3688,taxi,240.74,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2023-08-17 14:42:49,FALSE,35
3689,bvi,821.42,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,null,2024-10-29 23:29:09,TRUE,26
3690,taxi,null,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2023-06-21 13:21:59,FALSE,29
3691,taxi,null,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-04-18 09:07:15,FALSE,33
3692,scooter,null,PETROL,DRIVING_LICENCE_KIND_PROVISIONAL_UK_CAR,null,2024-06-02 13:30:49,null,25
3693,taxi,1380.85,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,1,2024-10-16 11:14:57,FALSE,47
3694,car,3770.45,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,null,2024-07-10 08:32:18,FALSE,40
3695,car,null,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-05-15 13:09:29,FALSE,31
3696,car,null,PETROL,DRIVING_LICENCE_KIND_FULL_UK_CAR,null,2024-08-17 07:29:28,FALSE,21
3697,car,6050.61,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-01-29 12:52:16,FALSE,34
3698,bvi,634.68,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,null,2024-11-17 16:07:01,FALSE,32
3699,car,null,PETROL,DRIVING_LICENCE_KIND_FULL_UK_CAR,null,null,null,null
3700,taxi,123.08,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-09-24 16:06:02,TRUE,45
3701,taxi,187.08,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-02-06 12:14:33,FALSE,40
3702,scooter,null,PETROL,DRIVING_LICENCE_KIND_PROVISIONAL_UK_CAR,null,null,null,null
3703,taxi,2187.06,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2023-11-02 11:25:38,FALSE,38
3704,taxi,294.95,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-06-27 14:07:20,FALSE,36
3705,scooter,149.37,PETROL,DRIVING_LICENCE_KIND_PROVISIONAL_UK_CAR,null,2024-08-27 06:26:49,null,30
3706,taxi,null,ELECTRICITY,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-10-02 16:42:59,FALSE,50
3707,taxi,null,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-03-12 14:10:39,FALSE,32
3708,taxi,null,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-07-08 11:30:15,TRUE,42
3709,taxi,1806.94,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-06-24 16:23:35,FALSE,41
3710,taxi,2863.82,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-09-23 13:57:45,FALSE,40
3711,taxi,217.62,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,null,2024-11-14 10:48:03,FALSE,35
3712,car,412.74,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-03-31 23:42:51,FALSE,27
3713,car,null,PETROL,DRIVING_LICENCE_KIND_FULL_UK_CAR,null,2024-11-16 15:20:45,FALSE,31
3714,scooter,null,PETROL,DRIVING_LICENCE_KIND_PROVISIONAL_UK_CAR,null,2024-09-21 13:55:19,null,36
3715,scooter,null,PETROL,DRIVING_LICENCE_KIND_PROVISIONAL_UK_CAR,null,2024-08-23 20:41:19,null,27
3716,scooter,null,PETROL,DRIVING_LICENCE_KIND_PROVISIONAL_UK_CAR,null,2024-11-13 18:02:11,null,22
3717,bvi,605.52,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,null,2024-09-02 20:08:34,FALSE,35
3718,taxi,2570.39,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,null,2022-11-26 09:03:35,FALSE,29
3719,taxi,357.04,ELECTRICITY,DRIVING_LICENCE_KIND_FULL_UK_CAR,null,2024-11-11 19:24:10,FALSE,54
3720,scooter,2345.79,PETROL,DRIVING_LICENCE_KIND_PROVISIONAL_UK_CAR,null,2024-11-17 20:37:16,null,23
3721,taxi,601.03,ELECTRICITY,DRIVING_LICENCE_KIND_FULL_UK_CAR,1,2024-03-22 09:20:48,FALSE,56
3722,scooter,158.28,PETROL,DRIVING_LICENCE_KIND_FULL_EU,0,2024-05-15 20:39:51,null,50
3723,car,null,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2023-12-10 20:47:04,FALSE,45
3724,taxi,null,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,null,2023-01-02 08:25:00,FALSE,23
3725,bvi,406.68,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-01-18 18:11:55,TRUE,40
3726,car,2703.19,PETROL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-02-05 20:07:08,FALSE,42
3727,taxi,2490.8,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2023-10-06 16:06:50,FALSE,36
3728,taxi,null,ELECTRICITY,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2023-10-31 12:53:56,FALSE,44
3729,car,180.69,PETROL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2023-11-14 09:22:21,FALSE,26
3730,scooter,1680.86,PETROL,DRIVING_LICENCE_KIND_PROVISIONAL_UK_CAR,null,2024-10-23 08:24:28,null,32
3731,taxi,4020.25,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-07-02 13:14:24,FALSE,39
3732,scooter,129.07,PETROL,DRIVING_LICENCE_KIND_PROVISIONAL_UK_CAR,null,2024-08-30 01:49:30,null,28
3733,scooter,1480.11,PETROL,DRIVING_LICENCE_KIND_PROVISIONAL_UK_CAR,0,2024-05-25 16:01:19,null,33
3734,taxi,5219.79,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,null,2023-01-27 12:39:26,FALSE,27
3735,taxi,null,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-10-08 18:37:23,FALSE,36
3736,taxi,null,PETROL,DRIVING_LICENCE_KIND_FULL_UK_CAR,1,2024-02-24 06:27:40,FALSE,25
3737,taxi,3449.07,ELECTRICITY,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-04-16 10:23:29,FALSE,54
3738,taxi,null,ELECTRICITY,DRIVING_LICENCE_KIND_FULL_UK_CAR,null,2023-12-06 10:51:00,null,null
3739,scooter,157.79,PETROL,DRIVING_LICENCE_KIND_FULL_UK_CAR,null,2024-09-14 11:43:36,null,23
3740,taxi,1342.21,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,1,2024-08-20 00:47:14,TRUE,34
3741,bvi,null,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-05-03 12:09:48,FALSE,22
3742,taxi,240.86,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2023-08-24 10:01:48,FALSE,38
3743,taxi,1945.87,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-07-26 09:18:14,FALSE,55
3744,scooter,null,PETROL,DRIVING_LICENCE_KIND_PROVISIONAL_UK_CAR,null,2024-06-25 11:23:56,null,27
3745,taxi,1453.32,PETROL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-01-15 01:22:10,TRUE,57
3746,car,null,PETROL,DRIVING_LICENCE_KIND_FULL_UK_CAR,null,2024-05-30 13:06:19,FALSE,67
3747,car,5723.21,PETROL,DRIVING_LICENCE_KIND_FULL_UK_CAR,null,2024-11-01 09:12:56,FALSE,38
3748,taxi,3487.47,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-02-15 15:12:32,FALSE,41
3749,taxi,null,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-03-06 14:52:49,FALSE,52
3750,scooter,140.4,PETROL,DRIVING_LICENCE_KIND_PROVISIONAL_UK_CAR,null,2024-11-15 11:04:18,null,45
3751,taxi,385.29,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-03-28 12:13:16,FALSE,42
3752,taxi,null,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-10-10 08:51:34,FALSE,55
3753,taxi,194.03,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2023-03-23 16:48:49,FALSE,47
3754,taxi,3040.06,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-08-31 10:05:52,FALSE,28
3755,scooter,133.93,PETROL,DRIVING_LICENCE_KIND_PROVISIONAL_UK_CAR,null,2024-10-27 12:51:11,null,27
3756,taxi,4053.56,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-08-30 14:50:00,FALSE,46
3757,car,2894.9,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,null,2024-07-08 06:39:03,FALSE,34
3758,scooter,null,PETROL,DRIVING_LICENCE_KIND_FULL_UK_CAR,null,2024-07-31 14:52:50,null,29
3759,taxi,null,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2023-09-22 13:49:50,TRUE,58
3760,taxi,590.99,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-03-26 18:07:24,FALSE,32
3761,taxi,null,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2023-06-23 07:07:47,FALSE,42
3762,car,null,PETROL,DRIVING_LICENCE_KIND_FULL_UK_CAR,null,2024-10-12 11:12:05,FALSE,61
3763,car,null,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-02-06 16:05:33,FALSE,45
3764,taxi,null,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,1,2024-01-02 20:21:15,FALSE,38
3765,car,3384.02,PETROL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-04-13 17:36:49,FALSE,26
3766,scooter,2749.47,PETROL,DRIVING_LICENCE_KIND_FULL_UK_CAR,null,2024-07-23 21:02:14,null,22
3767,taxi,2146.79,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-05-21 11:03:07,FALSE,52
3768,scooter,1905.68,PETROL,DRIVING_LICENCE_KIND_PROVISIONAL_UK_CAR,null,2024-11-05 08:45:34,null,26
3769,taxi,5803.07,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-08-19 12:01:45,FALSE,59
3770,taxi,7488.01,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2023-10-05 13:12:19,FALSE,45
3771,scooter,201.02,PETROL,DRIVING_LICENCE_KIND_FULL_UK_CAR,null,2024-09-06 23:59:02,null,26
3772,scooter,null,PETROL,DRIVING_LICENCE_KIND_FULL_EU,1,2024-05-01 13:39:39,null,35
3773,scooter,239.02,PETROL,DRIVING_LICENCE_KIND_PROVISIONAL_UK_CAR,0,2024-05-05 11:12:28,null,23
3774,car,null,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,null,2024-08-14 09:38:44,FALSE,32
3775,scooter,null,PETROL,DRIVING_LICENCE_KIND_FULL_UK_CAR,null,2024-07-20 11:00:13,null,29
3776,taxi,396.5,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-04-09 22:33:28,FALSE,26
3777,taxi,2499.77,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-07-24 07:17:40,FALSE,44
3778,scooter,995,PETROL,DRIVING_LICENCE_KIND_PROVISIONAL_UK_CAR,0,2024-04-25 23:05:27,null,30
3779,taxi,1094.14,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-02-18 17:56:17,FALSE,35
3780,taxi,124.9,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2023-05-19 20:22:50,FALSE,34
3781,taxi,2308.53,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-10-14 08:14:09,FALSE,52
3782,taxi,5618.4,ELECTRICITY,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-05-12 12:30:31,FALSE,29
